Domestic Gross,Movie,Production Budget,Release_Date,Worldwide Gross,_id
"$14,343,976",Friday the 13th Part VIII: Jason Takes Manhattan,5000000.0,1989-07-28,14343976.0,5cbf6a5ef1b3f84eb09be584
"$14,124,286",Spring Breakers,5000000.0,2013-03-15,31149251.0,5cbf6a5ef1b3f84eb09be585
"$13,985,117",It Comes at Night,5000000.0,2017-06-09,19720203.0,5cbf6a5ef1b3f84eb09be586
"$13,649,881",Y Tu MamÃ¡ TambiÃ©n,5000000.0,2002-03-15,33649881.0,5cbf6a5ef1b3f84eb09be587
"$13,542,874",Shaun of the Dead,5000000.0,2004-09-24,30332385.0,5cbf6a5ef1b3f84eb09be588
"$13,442,412",The Haunting of Molly Hartley,5000000.0,2008-10-31,15318257.0,5cbf6a5ef1b3f84eb09be589
"$13,099,931",Hillaryâs America: The Secret History of the Democratic Party,5000000.0,2016-07-15,13099931.0,5cbf6a5ef1b3f84eb09be58a
"$12,961,389",Lone Star,5000000.0,1996-06-21,12961389.0,5cbf6a5ef1b3f84eb09be58b
"$12,947,763",April Fool's Day,5000000.0,1986-03-27,12947763.0,5cbf6a5ef1b3f84eb09be58c
"$12,592,907",Diner,5000000.0,1982-04-02,12592907.0,5cbf6a5ef1b3f84eb09be58d
"$12,241,072",Before I Fall,5000000.0,2017-03-03,18945682.0,5cbf6a5ef1b3f84eb09be58e
"$12,232,628",Lone Wolf McQuade,5000000.0,1983-04-15,12232628.0,5cbf6a5ef1b3f84eb09be58f
"$12,062,558",Sunshine Cleaning,5000000.0,2009-03-13,17329337.0,5cbf6a5ef1b3f84eb09be590
"$11,686,940",Fifty Shades of Black,5000000.0,2016-01-29,22113075.0,5cbf6a5ef1b3f84eb09be591
"$11,000,000",A Farewell To Arms,5000000.0,1957-12-14,11017403.0,5cbf6a5ef1b3f84eb09be592
"$11,000,000",Solomon and Sheba,5000000.0,1959-01-01,11014961.0,5cbf6a5ef1b3f84eb09be593
"$10,751,126",The Beastmaster,5000000.0,1982-08-20,10751126.0,5cbf6a5ef1b3f84eb09be594
"$10,572,742",Not Easily Broken,5000000.0,2009-01-09,10732909.0,5cbf6a5ef1b3f84eb09be595
"$10,429,707",Momsâ Night Out,5000000.0,2014-05-09,10537341.0,5cbf6a5ef1b3f84eb09be596
"$10,166,820",The Belko Experiment,5000000.0,2017-03-17,11792942.0,5cbf6a5ef1b3f84eb09be597
"$9,669,521",The Perfect Match,5000000.0,2016-03-11,10182050.0,5cbf6a5ef1b3f84eb09be598
"$9,628,751",Digimon: The Movie,5000000.0,2000-10-06,16628751.0,5cbf6a5ef1b3f84eb09be599
"$8,886,160",Saved!,5000000.0,2004-05-28,10206551.0,5cbf6a5ef1b3f84eb09be59a
"$8,460,000",Les invasions barbares,5000000.0,2003-05-09,25913869.0,5cbf6a5ef1b3f84eb09be59b
"$8,000,000",Robin and Marian,5000000.0,1976-03-11,8000000.0,5cbf6a5ef1b3f84eb09be59c
"$7,100,000",Force 10 from Navarone,5000000.0,1978-12-22,7100000.0,5cbf6a5ef1b3f84eb09be59d
"$6,755,271",The Forsaken,5000000.0,2001-04-27,6755271.0,5cbf6a5ef1b3f84eb09be59e
"$6,352,306",Fahrenheit 11/9,5000000.0,2018-09-21,6653715.0,5cbf6a5ef1b3f84eb09be59f
"$6,157,157",UHF,5000000.0,1989-07-21,6157157.0,5cbf6a5ef1b3f84eb09be5a0
"$6,096,582",Sea Rex 3D: Journey to a Prehistoric World,5000000.0,2010-05-28,16515203.0,5cbf6a5ef1b3f84eb09be5a1
"$6,090,172",Grandmaâs Boy,5000000.0,2006-01-06,6590172.0,5cbf6a5ef1b3f84eb09be5a2
"$5,502,773",Slums of Beverly Hills,5000000.0,1998-08-14,5502773.0,5cbf6a5ef1b3f84eb09be5a3
"$5,321,508",Once Upon a Time in the West,5000000.0,1969-05-28,5378425.0,5cbf6a5ef1b3f84eb09be5a4
"$5,308,707",Made,5000000.0,2001-07-13,5476060.0,5cbf6a5ef1b3f84eb09be5a5
"$5,211,842",La mala educaciÃ³n,5000000.0,2004-11-19,40311842.0,5cbf6a5ef1b3f84eb09be5a6
"$5,010,163",Moon,5000000.0,2009-06-12,10676073.0,5cbf6a5ef1b3f84eb09be5a7
"$4,816,142",90 Minutes in Heaven,5000000.0,2015-09-11,4816142.0,5cbf6a5ef1b3f84eb09be5a8
"$4,799,774",Incarnate,5000000.0,2016-12-02,9371036.0,5cbf6a5ef1b3f84eb09be5a9
"$4,339,241",Keeping Up with the Steins,5000000.0,2006-05-12,4414753.0,5cbf6a5ef1b3f84eb09be5aa
"$4,306,697",The Sweet Hereafter,5000000.0,1997-10-10,7951247.0,5cbf6a5ef1b3f84eb09be5ab
"$4,078,607",Bottle Shock,5000000.0,2008-08-06,4815890.0,5cbf6a5ff1b3f84eb09be5ac
"$3,954,651",Des Hommes et Des Dieux,5000000.0,2011-02-25,46263525.0,5cbf6a5ff1b3f84eb09be5ad
"$3,707,583",Jekyll and Hyde... Together Again,5000000.0,1982-08-27,3707583.0,5cbf6a5ff1b3f84eb09be5ae
"$3,614,896",Table 19,5000000.0,2017-03-03,4620399.0,5cbf6a5ff1b3f84eb09be5af
"$3,220,371",Green Room,5000000.0,2016-04-15,3807503.0,5cbf6a5ff1b3f84eb09be5b0
"$3,072,605",Thoroughbreds,5000000.0,2018-03-09,3187302.0,5cbf6a5ff1b3f84eb09be5b1
"$3,046,086",Heavenly Creatures,5000000.0,1994-11-16,5438120.0,5cbf6a5ff1b3f84eb09be5b2
"$3,000,342",The Other Side of the Door,5000000.0,2016-03-04,12905107.0,5cbf6a5ff1b3f84eb09be5b3
"$2,712,131",Everything Must Go,5000000.0,2011-05-13,2821010.0,5cbf6a5ff1b3f84eb09be5b4
"$2,450,846",Kill the Messenger,5000000.0,2014-10-10,6656705.0,5cbf6a5ff1b3f84eb09be5b5
"$2,229,058",Rabbit Hole,5000000.0,2010-12-17,6205034.0,5cbf6a5ff1b3f84eb09be5b6
"$2,184,640",Jem and the Holograms,5000000.0,2015-10-23,2368937.0,5cbf6a5ff1b3f84eb09be5b7
"$2,141,423",Paterson,5000000.0,2016-12-28,10727536.0,5cbf6a5ff1b3f84eb09be5b8
"$2,080,693",Zero Effect,5000000.0,1998-01-30,2080693.0,5cbf6a5ff1b3f84eb09be5b9
"$1,526,697",A Midnight Clear,5000000.0,1992-04-24,1526697.0,5cbf6a5ff1b3f84eb09be5ba
"$1,082,044",The Machinist,5000000.0,2004-10-22,8655397.0,5cbf6a5ff1b3f84eb09be5bb
"$1,050,861",Light Sleeper,5000000.0,1992-09-21,1050861.0,5cbf6a5ff1b3f84eb09be5bc
"$942,441",American Teen,5000000.0,2008-07-25,989319.0,5cbf6a5ff1b3f84eb09be5bd
"$851,690",Atlas Shrugged: Who Is John Galt?,5000000.0,2014-09-12,851690.0,5cbf6a5ff1b3f84eb09be5be
"$742,898",Party Monster,5000000.0,2003-08-29,894030.0,5cbf6a5ff1b3f84eb09be5bf
"$418,689",The Oh in Ohio,5000000.0,2006-07-14,648183.0,5cbf6a5ff1b3f84eb09be5c0
"$407,488",Bottle Rocket,5000000.0,1996-02-21,407488.0,5cbf6a5ff1b3f84eb09be5c1
"$391,611",Ain't Them Bodies Saints,5000000.0,2013-08-16,1075009.0,5cbf6a5ff1b3f84eb09be5c2
"$353,480",Albino Alligator,5000000.0,1997-01-17,353480.0,5cbf6a5ff1b3f84eb09be5c3
"$340,911",Jimi: All is By My Side,5000000.0,2014-09-26,927074.0,5cbf6a5ff1b3f84eb09be5c4
"$240,425","Gandhi, My Father",5000000.0,2007-08-03,2015004.0,5cbf6a5ff1b3f84eb09be5c5
"$228,830",Standard Operating Procedure,5000000.0,2008-04-25,332120.0,5cbf6a5ff1b3f84eb09be5c6
"$223,838",Tucker & Dale vs. Evil,5000000.0,2011-09-30,5476793.0,5cbf6a5ff1b3f84eb09be5c7
"$143,273",No Looking Back,5000000.0,1998-03-27,143273.0,5cbf6a5ff1b3f84eb09be5c8
"$134,552",Cop Car,5000000.0,2015-08-07,143658.0,5cbf6a5ff1b3f84eb09be5c9
"$127,564","Lovely, Still",5000000.0,2010-09-10,282687.0,5cbf6a5ff1b3f84eb09be5ca
"$121,016",Tycoon,5000000.0,2003-06-13,121016.0,5cbf6a5ff1b3f84eb09be5cb
"$99,147",Desert Blue,5000000.0,1999-06-04,99147.0,5cbf6a5ff1b3f84eb09be5cc
"$84,733",Decoys,5000000.0,2004-02-27,96760.0,5cbf6a5ff1b3f84eb09be5cd
"$67,505",Stuck,5000000.0,2008-05-30,67505.0,5cbf6a5ff1b3f84eb09be5ce
"$65,388",Redacted,5000000.0,2007-11-16,861325.0,5cbf6a5ff1b3f84eb09be5cf
"$56,001",Rudderless,5000000.0,2014-10-17,567219.0,5cbf6a5ff1b3f84eb09be5d0
"$16,670",Fascination,5000000.0,2005-01-28,83356.0,5cbf6a5ff1b3f84eb09be5d1
"$8,297",Grace,5000000.0,2009-08-14,8297.0,5cbf6a5ff1b3f84eb09be5d2
"$7,556",Area 51,5000000.0,2015-05-15,7556.0,5cbf6a5ff1b3f84eb09be5d3
$0,Mientras duermes,5000000.0,2012-10-26,9109597.0,5cbf6a5ff1b3f84eb09be5d4
$0,Flying By,5000000.0,2009-07-07,4568257.0,5cbf6a5ff1b3f84eb09be5d5
$0,The Cottage,5000000.0,2008-12-31,1504960.0,5cbf6a5ff1b3f84eb09be5d6
$0,Dying of the Light,5000000.0,2014-12-05,74639.0,5cbf6a5ff1b3f84eb09be5d7
$0,Yoga Hosers,5000000.0,2016-09-02,22958.0,5cbf6a5ff1b3f84eb09be5d8
$0,Dead Like Me: Life After Death,5000000.0,2009-02-17,0.0,5cbf6a5ff1b3f84eb09be5d9
$0,Farce of the Penguins,5000000.0,2007-01-30,0.0,5cbf6a5ff1b3f84eb09be5da
$0,Psych 9,5000000.0,2010-12-31,0.0,5cbf6a5ff1b3f84eb09be5db
$0,Reach Me,5000000.0,2014-11-21,0.0,5cbf6a5ff1b3f84eb09be5dc
$0,Henry & Me,5000000.0,2014-08-18,0.0,5cbf6a5ff1b3f84eb09be5dd
$0,Born of War,5000000.0,2015-01-27,0.0,5cbf6a5ff1b3f84eb09be5de
$0,Let's Kill Ward's Wife,5000000.0,2015-01-09,0.0,5cbf6a5ff1b3f84eb09be5df
$0,Capricorn One,5000000.0,2015-01-13,0.0,5cbf6a5ff1b3f84eb09be5e0
$0,We Have Your Husband,5000000.0,2011-12-31,0.0,5cbf6a5ff1b3f84eb09be5e1
$0,Should've Been Romeo,5000000.0,2012-12-31,0.0,5cbf6a5ff1b3f84eb09be5e2
$0,Aztec Warrior,5000000.0,2015-12-31,0.0,5cbf6a5ff1b3f84eb09be5e3
$0,Navy SEAL vs. Zombies,5000000.0,2015-09-25,0.0,5cbf6a5ff1b3f84eb09be5e4
$0,The Hatching,5000000.0,2016-03-15,0.0,5cbf6a5ff1b3f84eb09be5e5
$0,Running Forever,5000000.0,2015-10-27,0.0,5cbf6a5ff1b3f84eb09be5e6
"$3,498,695",Mommy,4900000.0,2015-01-23,17536004.0,5cbf6a5ff1b3f84eb09be5e7
"$617,228",Obsluhoval jsem anglickÃ©ho krÃ¡le,4900000.0,2008-08-29,7174984.0,5cbf6a5ff1b3f84eb09be5e8
"$276,901",Soul Kitchen,4900000.0,2010-08-20,23347461.0,5cbf6a5ff1b3f84eb09be5e9
"$95,933",The Awakening,4900000.0,2012-08-17,6924321.0,5cbf6a5ff1b3f84eb09be5ea
"$15,198",All Hat,4900000.0,2008-01-18,15198.0,5cbf6a5ff1b3f84eb09be5eb
"$24,475,416",Sling Blade,4833610.0,1996-11-20,34175000.0,5cbf6a5ff1b3f84eb09be5ec
"$47,326,473",Hostel,4800000.0,2006-01-06,82241110.0,5cbf6a5ff1b3f84eb09be5ed
"$775,849",Only God Forgives,4800000.0,2013-07-19,4494560.0,5cbf6a5ff1b3f84eb09be5ee
"$1,728,953",Take Shelter,4750000.0,2011-09-30,4972016.0,5cbf6a5ff1b3f84eb09be5ef
"$1,253,413",Tristram Shandy: A Cock and Bull Story,4750000.0,2006-01-27,3061763.0,5cbf6a5ff1b3f84eb09be5f0
"$8,025,872",The Texas Chainsaw Massacre 2,4700000.0,1986-08-22,8025872.0,5cbf6a5ff1b3f84eb09be5f1
"$1,705,139",Lady in White,4700000.0,1988-04-22,1705139.0,5cbf6a5ff1b3f84eb09be5f2
"$239,962",Driving Lessons,4700000.0,2006-10-13,239962.0,5cbf6a5ff1b3f84eb09be5f3
$0,Without Men,4700000.0,2011-12-31,0.0,5cbf6a5ff1b3f84eb09be5f4
$0,Treading Water,4700000.0,2015-03-10,0.0,5cbf6a5ff1b3f84eb09be5f5
"$8,000,000",Pat Garrett and Billy the Kid,4638783.0,1973-05-23,11000000.0,5cbf6a5ff1b3f84eb09be5f6
"$3,479,302",Camping Sauvage,4600000.0,2004-07-16,3479302.0,5cbf6a5ff1b3f84eb09be5f7
"$2,804,874",Barfi,4600000.0,2012-09-14,36751984.0,5cbf6a5ff1b3f84eb09be5f8
"$1,340,891",Dear Frankie,4600000.0,2005-03-04,3099369.0,5cbf6a5ff1b3f84eb09be5f9
"$708,776",The Assassination of Richard Nixon,4600000.0,2004-12-29,4880143.0,5cbf6a5ff1b3f84eb09be5fa
"$514,237",Le nom des gens,4600000.0,2011-06-24,9261711.0,5cbf6a5ff1b3f84eb09be5fb
"$434,417",Savage Grace,4600000.0,2008-05-28,968805.0,5cbf6a5ff1b3f84eb09be5fc
$728,Out of the Blue,4600000.0,2007-10-19,731767.0,5cbf6a5ff1b3f84eb09be5fd
"$81,198,894",Police Academy,4500000.0,1984-03-23,81198894.0,5cbf6a5ff1b3f84eb09be5fe
"$52,700,832",Four Weddings and a Funeral,4500000.0,1994-03-09,242895809.0,5cbf6a5ff1b3f84eb09be5ff
"$47,923,795",The Blue Lagoon,4500000.0,1980-06-20,47923795.0,5cbf6a5ff1b3f84eb09be600
"$27,092,880",Fast Times at Ridgemont High,4500000.0,1982-08-13,27092880.0,5cbf6a5ff1b3f84eb09be601
"$13,417,292",Secrets & Lies,4500000.0,1996-09-28,13417292.0,5cbf6a5ff1b3f84eb09be602
"$13,084,595",25th Hour,4500000.0,2002-12-19,25344490.0,5cbf6a5ff1b3f84eb09be603
"$10,609,321",After Hours,4500000.0,1985-09-13,10609321.0,5cbf6a5ff1b3f84eb09be604
"$10,400,000",Moby Dick,4500000.0,1956-06-27,10400000.0,5cbf6a5ff1b3f84eb09be605
"$9,196,278",The Lobster,4500000.0,2016-03-25,18019834.0,5cbf6a5ff1b3f84eb09be606
"$3,802,260",Bound,4500000.0,1996-10-04,7011317.0,5cbf6a5ff1b3f84eb09be607
"$3,635,482",Requiem for a Dream,4500000.0,2000-10-06,7389233.0,5cbf6a5ff1b3f84eb09be608
"$3,500,000",State Fair,4500000.0,1962-03-09,3500000.0,5cbf6a5ff1b3f84eb09be609
"$2,122,085",LÃ¥t den rÃ¤tte komma in,4500000.0,2008-10-24,12247682.0,5cbf6a5ff1b3f84eb09be60a
"$1,687,311",Tango,4500000.0,1999-02-12,5428387.0,5cbf6a5ff1b3f84eb09be60b
"$1,500,000",Salvador,4500000.0,1986-04-23,1500000.0,5cbf6a5ff1b3f84eb09be60c
"$1,480,006",Donnie Darko,4500000.0,2001-10-26,7510877.0,5cbf6a5ff1b3f84eb09be60d
"$1,400,726",Salvando al Soldado Perez,4500000.0,2011-09-02,9330465.0,5cbf6a5ff1b3f84eb09be60e
"$713,413",Karakter,4500000.0,1998-03-27,713413.0,5cbf6a5ff1b3f84eb09be60f
"$707,885",Nannerl la soeur de Mozart,4500000.0,2011-08-19,2404639.0,5cbf6a5ff1b3f84eb09be610
"$410,241",Spun,4500000.0,2003-03-14,1022649.0,5cbf6a5ff1b3f84eb09be611
"$281,447",Life During Wartime,4500000.0,2010-07-23,281447.0,5cbf6a5ff1b3f84eb09be612
"$211,667",Chinjeolhan geumjassi,4500000.0,2006-05-04,23471871.0,5cbf6a5ff1b3f84eb09be613
"$200,558",Blackthorn,4500000.0,2011-10-07,1217307.0,5cbf6a5ff1b3f84eb09be614
"$187,112",Maggie,4500000.0,2015-05-08,1027760.0,5cbf6a5ff1b3f84eb09be615
"$181,655",Lilja 4-ever,4500000.0,2003-04-18,4556982.0,5cbf6a5ff1b3f84eb09be616
"$108,596",After.Life,4500000.0,2010-04-09,2481925.0,5cbf6a5ff1b3f84eb09be617
"$92,723",Mean Machine,4500000.0,2002-02-22,92723.0,5cbf6a5ff1b3f84eb09be618
"$51,957",Fong juk,4500000.0,2007-08-31,51957.0,5cbf6a5ff1b3f84eb09be619
"$32,961",Spoken Word,4500000.0,2010-07-23,32961.0,5cbf6a5ff1b3f84eb09be61a
"$26,345",The Sweeney,4500000.0,2013-03-01,8000366.0,5cbf6a5ff1b3f84eb09be61b
"$11,774",Falcon Rising,4500000.0,2014-09-04,11774.0,5cbf6a5ff1b3f84eb09be61c
$0,Hansel & Gretel Get Baked,4500000.0,2013-06-25,0.0,5cbf6a5ff1b3f84eb09be61d
$0,Fugly,4500000.0,2014-11-07,0.0,5cbf6a5ff1b3f84eb09be61e
$0,Zipper,4500000.0,2015-08-28,0.0,5cbf6a5ff1b3f84eb09be61f
$0,The Final Girls,4500000.0,2015-11-03,0.0,5cbf6a5ff1b3f84eb09be620
$0,Daisy Winters,4500000.0,2017-12-01,0.0,5cbf6a5ff1b3f84eb09be621
"$108,981,275",One Flew Over the Cuckoo's Nest,4400000.0,1975-11-19,108997629.0,5cbf6a5ff1b3f84eb09be622
"$36,145,695",Silent Movie,4400000.0,1976-06-25,36145695.0,5cbf6a5ff1b3f84eb09be623
$0,Airlift (2016),4400000.0,2016-12-31,9969237.0,5cbf6a5ff1b3f84eb09be624
$0,R.L. Stine's Monsterville: The Cabinet of Souls,4400000.0,2015-09-29,0.0,5cbf6a5ff1b3f84eb09be625
$0,Anna,4357373.0,2014-06-06,1200000.0,5cbf6a5ff1b3f84eb09be626
"$20,779,666",Whale Rider,4300000.0,2003-06-06,39374600.0,5cbf6a5ff1b3f84eb09be627
"$6,946,056",Sexy Beast,4300000.0,2001-06-13,10158355.0,5cbf6a5ff1b3f84eb09be628
"$199,228",Paa,4300000.0,2009-12-04,9791282.0,5cbf6a5ff1b3f84eb09be629
"$188,870",Snabba Cash,4300000.0,2012-07-11,10212403.0,5cbf6a5ff1b3f84eb09be62a
"$5,835,247",Night of the Living Dead,4200000.0,1990-10-19,5835247.0,5cbf6a5ff1b3f84eb09be62b
"$1,502,188",Nochnoy dozor,4200000.0,2006-02-17,33913542.0,5cbf6a5ff1b3f84eb09be62c
"$1,044,039",Animal Kingdom,4200000.0,2010-08-13,8078683.0,5cbf6a5ff1b3f84eb09be62d
"$101,740",George A. Romero's Survival of the Dead,4200000.0,2010-05-28,101740.0,5cbf6a5ff1b3f84eb09be62e
$0,Cargo,4200000.0,2011-10-21,313230.0,5cbf6a5ff1b3f84eb09be62f
$0,High School Musical,4200000.0,2006-05-23,0.0,5cbf6a5ff1b3f84eb09be630
"$2,542,264",Love and Death on Long Island,4030000.0,1998-03-06,2542264.0,5cbf6a5ff1b3f84eb09be631
"$109,492,484",Porky's,4000000.0,1982-03-19,109492484.0,5cbf6a5ff1b3f84eb09be632
"$87,400,000",Peter Pan,4000000.0,1953-02-05,87400000.0,5cbf6a5ff1b3f84eb09be633
"$62,546,695",The Crying Game,4000000.0,1992-11-25,62546695.0,5cbf6a5ff1b3f84eb09be634
"$44,585,453",Lost in Translation,4000000.0,2003-09-12,117085297.0,5cbf6a5ff1b3f84eb09be635
"$38,251,425",Annie Hall,4000000.0,1977-04-20,38251425.0,5cbf6a5ff1b3f84eb09be636
"$36,006,065",The Boy Next Door,4000000.0,2015-01-23,53401938.0,5cbf6a5ff1b3f84eb09be637
"$36,000,000",The Greatest Show on Earth,4000000.0,1952-01-10,36000000.0,5cbf6a5ff1b3f84eb09be638
"$31,983,777",Leaving Las Vegas,4000000.0,1995-10-27,49800000.0,5cbf6a5ff1b3f84eb09be639
"$31,273,922",Monster's Ball,4000000.0,2001-12-26,43766463.0,5cbf6a5ff1b3f84eb09be63a
"$25,379,975",Boyhood,4000000.0,2014-07-11,57273049.0,5cbf6a5ff1b3f84eb09be63b
"$21,750,000",Exodus,4000000.0,1960-12-15,21750000.0,5cbf6a5ff1b3f84eb09be63c
"$20,811,365",The Kids Are All Right,4000000.0,2010-07-09,36275469.0,5cbf6a5ff1b3f84eb09be63d
"$20,178,506",Life of Brian,4000000.0,1979-08-17,20214695.0,5cbf6a5ff1b3f84eb09be63e
"$17,329,487",A Haunted House 2,4000000.0,2014-04-18,21206861.0,5cbf6a5ff1b3f84eb09be63f
"$15,179,303",The Last Exorcism Part II,4000000.0,2013-03-01,25448707.0,5cbf6a5ff1b3f84eb09be640
"$15,000,000",The Front Page,4000000.0,1974-12-17,15000000.0,5cbf6a5ff1b3f84eb09be641
"$14,400,000",Trapeze,4000000.0,1956-05-30,14400000.0,5cbf6a5ff1b3f84eb09be642
"$14,237,880",The Return of the Living Dead,4000000.0,1985-08-16,14237880.0,5cbf6a5ff1b3f84eb09be643
"$13,000,000",They Live,4000000.0,1988-11-04,13000774.0,5cbf6a5ff1b3f84eb09be644
"$12,178,602",Saving Grace,4000000.0,2000-08-04,27786849.0,5cbf6a5ff1b3f84eb09be645
"$11,744,471",The Great Escape,4000000.0,1963-08-08,11972561.0,5cbf6a5ff1b3f84eb09be646
"$10,941,801",What the #$'! Do We Know,4000000.0,2004-02-06,10941801.0,5cbf6a5ff1b3f84eb09be647
"$10,753,574",The Darkness,4000000.0,2016-05-13,10898293.0,5cbf6a5ff1b3f84eb09be648
"$10,525,717",Scoop,4000000.0,2006-07-28,40103262.0,5cbf6a5ff1b3f84eb09be649
"$10,097,096",The Wash,4000000.0,2001-11-14,10097096.0,5cbf6a5ff1b3f84eb09be64a
"$9,821,335",3 Strikes,4000000.0,2000-03-01,9821335.0,5cbf6a5ff1b3f84eb09be64b
"$9,427,026",The Visitor,4000000.0,2008-04-11,19174817.0,5cbf6a5ff1b3f84eb09be64c
"$8,291,572",The Cooler,4000000.0,2003-11-26,11131455.0,5cbf6a5ff1b3f84eb09be64d
"$8,200,000",The Misfits,4000000.0,1961-02-01,8200000.0,5cbf6a5ff1b3f84eb09be64e
"$7,836,393",The Night Listener,4000000.0,2006-08-04,10770993.0,5cbf6a5ff1b3f84eb09be64f
"$7,555,256",The Jerky Boys,4000000.0,1995-02-03,7555256.0,5cbf6a5ff1b3f84eb09be650
"$7,159,147",El orfanato,4000000.0,2007-12-28,79250193.0,5cbf6a5ff1b3f84eb09be651
"$7,006,708",Bug,4000000.0,2007-05-25,8302995.0,5cbf6a5ff1b3f84eb09be652
"$6,525,762",The Rules of Attraction,4000000.0,2002-10-11,11799060.0,5cbf6a5ff1b3f84eb09be653
"$6,000,000",Topaz,4000000.0,1969-12-19,6000000.0,5cbf6a5ff1b3f84eb09be654
"$4,630,045",Let's Go to Prison,4000000.0,2006-11-17,4630045.0,5cbf6a5ff1b3f84eb09be655
"$4,301,000",Four Rooms,4000000.0,1995-12-25,4301000.0,5cbf6a5ff1b3f84eb09be656
"$4,046,737",Secretary,4000000.0,2002-09-20,9413956.0,5cbf6a5ff1b3f84eb09be657
"$3,816,594",The Real Cancun,4000000.0,2003-04-25,3816594.0,5cbf6a5ff1b3f84eb09be658
"$3,468,572",Talk Radio,4000000.0,1988-12-01,3468572.0,5cbf6a5ff1b3f84eb09be659
"$2,922,988",Waiting for Guffman,4000000.0,1997-01-31,2922988.0,5cbf6a5ff1b3f84eb09be65a
"$2,793,776",Love Stinks,4000000.0,1999-09-10,2793776.0,5cbf6a5ff1b3f84eb09be65b
"$2,672,413",Samsara,4000000.0,2012-08-24,5966671.0,5cbf6a5ff1b3f84eb09be65c
"$2,426,851",You Kill Me,4000000.0,2007-06-22,3858964.0,5cbf6a5ff1b3f84eb09be65d
"$1,430,241",The Art of Getting By,4000000.0,2011-06-17,1989035.0,5cbf6a5ff1b3f84eb09be65e
"$1,328,679",Thumbsucker,4000000.0,2005-09-16,1919197.0,5cbf6a5ff1b3f84eb09be65f
"$1,065,429",Red State,4000000.0,2011-09-23,1983596.0,5cbf6a5ff1b3f84eb09be660
"$864,959",MirrorMask,4000000.0,2005-09-30,973613.0,5cbf6a5ff1b3f84eb09be661
"$800,000",The Barbarians,4000000.0,1987-03-31,800000.0,5cbf6a5ff1b3f84eb09be662
"$641,054",Holy Motors,4000000.0,2012-10-17,4230426.0,5cbf6a5ff1b3f84eb09be663
"$600,896",The Signal,4000000.0,2014-06-13,2665322.0,5cbf6a5ff1b3f84eb09be664
"$563,711",Poolhall Junkies,4000000.0,2003-02-28,563711.0,5cbf6a5ff1b3f84eb09be665
"$399,793",The Loss of Sexual Innocence,4000000.0,1999-05-28,399793.0,5cbf6a5ff1b3f84eb09be666
"$385,069",The Face of Love,4000000.0,2014-03-07,1158877.0,5cbf6a5ff1b3f84eb09be667
"$373,375",Joe,4000000.0,2014-04-11,373375.0,5cbf6a5ff1b3f84eb09be668
"$354,704",Prison,4000000.0,1988-03-04,354704.0,5cbf6a5ff1b3f84eb09be669
"$302,204",Shooting Fish,4000000.0,1998-05-01,302204.0,5cbf6a5ff1b3f84eb09be66a
"$294,244",Adoration,4000000.0,2009-05-08,384244.0,5cbf6a5ff1b3f84eb09be66b
"$267,972",Psycho Beach Party,4000000.0,2000-08-04,267972.0,5cbf6a5ff1b3f84eb09be66c
"$185,577",The Big Tease,4000000.0,2000-01-28,185577.0,5cbf6a5ff1b3f84eb09be66d
"$165,203",Polina danser sa vie,4000000.0,2017-08-25,953314.0,5cbf6a5ff1b3f84eb09be66e
"$155,271",Desert Dancer,4000000.0,2015-04-10,596335.0,5cbf6a5ff1b3f84eb09be66f
"$154,356","Guten Tag, Ramon",4000000.0,2015-01-30,4854356.0,5cbf6a5ff1b3f84eb09be670
"$146,402",Mondays in the Sun,4000000.0,2003-07-25,146402.0,5cbf6a5ff1b3f84eb09be671
"$132,270",Manglehorn,4000000.0,2015-06-19,797439.0,5cbf6a5ff1b3f84eb09be672
"$129,078",Tau ming chong,4000000.0,2010-04-02,38899792.0,5cbf6a5ff1b3f84eb09be673
"$120,016",Trust,4000000.0,2011-04-01,120016.0,5cbf6a60f1b3f84eb09be674
"$75,078",An Everlasting Piece,4000000.0,2000-12-22,75078.0,5cbf6a60f1b3f84eb09be675
"$64,359",Among Giants,4000000.0,1999-03-26,64359.0,5cbf6a60f1b3f84eb09be676
"$34,145",The Velocity of Gary,4000000.0,1999-07-16,34145.0,5cbf6a60f1b3f84eb09be677
"$33,245",Stake Land,4000000.0,2011-04-22,679482.0,5cbf6a60f1b3f84eb09be678
"$20,620",Praia do Futuro,4000000.0,2015-02-27,760678.0,5cbf6a60f1b3f84eb09be679
"$17,639",Sonny,4000000.0,2002-12-27,17639.0,5cbf6a60f1b3f84eb09be67a
"$12,836",The Last Time I Committed Suicide,4000000.0,1997-06-20,12836.0,5cbf6a60f1b3f84eb09be67b
"$9,134",13 Sins,4000000.0,2014-04-18,47552.0,5cbf6a60f1b3f84eb09be67c
"$9,120",Another Happy Day,4000000.0,2011-11-18,978527.0,5cbf6a60f1b3f84eb09be67d
"$4,327",Inescapable,4000000.0,2013-02-22,4327.0,5cbf6a60f1b3f84eb09be67e
$0,Perfectos Desconocidos,4000000.0,2017-12-31,31166312.0,5cbf6a60f1b3f84eb09be67f
$0,Geograf globus propil,4000000.0,2013-12-31,4454853.0,5cbf6a60f1b3f84eb09be680
$0,A Lonely Place to Die,4000000.0,2012-03-20,442550.0,5cbf6a60f1b3f84eb09be681
